exp,subj,age,gender,condition,phase,block,awareness_type,session,trial,set,pattern,quadrant,RT,num_additional_Rs,dist_to_T,camera_distance_from_target,angle_error_degrees,fc_response
2,68,19,F,distal_repeated,1,14,0,1,4,1,53,1,2398,0,0.1456345,6.165616,1.296337,-1
2,68,19,F,distal_repeated,1,14,0,1,5,2,54,2,1753,0,0.1981768,12.32156,0.8996165,-1
2,68,19,F,distal_repeated,1,14,0,1,6,1,55,3,3120,0,4.619976e-7,6.176504,0,-1
2,68,19,F,distal_repeated,1,14,0,1,7,2,53,1,3976,0,0.893375,12.25699,4.138957,-1
2,68,19,F,distal_repeated,1,14,0,1,8,1,56,4,3709,0,0.3174242,6.266596,2.758325,-1
2,68,19,F,distal_repeated,1,15,0,1,1,2,59,3,1487,0,0.1461231,12.13172,0.6743467,-1
2,68,19,F,distal_repeated,1,15,0,1,2,2,58,2,1231,0,0.3853572,12.33212,1.745179,-1
2,68,19,F,distal_repeated,1,15,0,1,3,1,59,3,3442,0,0.01274411,6.182004,0.1119058,-1
2,68,19,F,distal_repeated,1,15,0,1,4,1,60,4,3142,0,1.645065e-7,6.265554,0,-1
2,68,19,F,distal_repeated,1,15,0,1,5,1,57,1,3142,0,1.488089e-7,6.171348,0,-1
2,68,19,F,distal_repeated,1,15,0,1,6,1,58,2,1787,0,0.3828994,6.420824,3.247331,-1
2,68,19,F,distal_repeated,1,15,0,1,7,2,60,4,1542,0,0.4299763,12.20734,1.991348,-1
2,68,19,F,distal_repeated,1,15,0,1,8,2,57,1,1387,0,0.5166827,12.22595,2.384498,-1
2,68,19,F,distal_repeated,1,16,0,1,1,1,64,4,3565,0,1.464037e-7,6.264949,0,-1
2,68,19,F,distal_repeated,1,16,0,1,2,2,62,2,5453,0,0.6633777,12.3317,3.050436,-1
2,68,19,F,distal_repeated,1,16,0,1,3,1,63,3,2098,0,0.1477108,6.169469,1.311942,-1
2,68,19,F,distal_repeated,1,16,0,1,4,2,64,4,1742,0,0.003815203,12.21348,0.01978234,-1
2,68,19,F,distal_repeated,1,16,0,1,5,2,61,1,1364,0,0.3250637,12.22545,1.50792,-1
2,68,19,F,distal_repeated,1,16,0,1,6,1,62,2,1976,0,0.15881,6.421818,1.340129,-1
2,68,19,F,distal_repeated,1,16,0,1,7,2,63,3,4831,0,0.8642202,12.13769,4.0342,-1
2,68,19,F,distal_repeated,1,16,0,1,8,1,61,1,1342,0,7.939999e-8,6.1725,0,-1
2,68,19,F,distal_repeated,1,17,0,1,1,4,66,2,1453,0,0.4640214,12.33092,2.118495,-1
2,68,19,F,distal_repeated,1,17,0,1,2,3,65,1,1476,0,0.1075628,6.203639,0.9518273,-1
2,68,19,F,distal_repeated,1,17,0,1,3,3,67,3,3320,0,0.2961513,6.163328,2.652989,-1
2,68,19,F,distal_repeated,1,17,0,1,4,4,65,1,1720,0,0.08356071,12.24877,0.3846134,-1
2,68,19,F,distal_repeated,1,17,0,1,5,4,68,4,2442,0,0.1837606,12.2507,0.8400003,-1
2,68,19,F,distal_repeated,1,17,0,1,6,4,67,3,3820,0,0.1195343,12.06358,0.5546138,-1
2,68,19,F,distal_repeated,1,17,0,1,7,3,66,2,3242,0,6.635504e-8,6.431369,0,-1
2,68,19,F,distal_repeated,1,17,0,1,8,3,68,4,2187,0,0.4335575,6.243283,3.817057,-1
2,68,19,F,distal_repeated,1,18,0,1,1,3,70,2,1398,0,0.2741973,6.43332,2.312915,-1
2,68,19,F,distal_repeated,1,18,0,1,2,4,72,4,2742,0,0.6680881,12.23283,3.073261,-1
2,68,19,F,distal_repeated,1,18,0,1,3,4,71,3,1709,0,0.5059963,12.05962,2.35933,-1
2,68,19,F,distal_repeated,1,18,0,1,4,4,70,2,1797,0,0.8824491,12.33094,3.9852629999999998,-1
2,68,19,F,distal_repeated,1,18,0,1,5,4,69,1,1365,0,0.8658589,12.2399,4.004382,-1
2,68,19,F,distal_repeated,1,18,0,1,6,3,71,3,2642,0,2.143197e-7,6.168569,0,-1
2,68,19,F,distal_repeated,1,18,0,1,7,3,69,1,1776,0,0.08078188,6.175311,0.7181882,-1
2,68,19,F,distal_repeated,1,18,0,1,8,3,72,4,3765,0,0.1634951,6.231898,1.42807,-1
2,68,19,F,distal_repeated,1,19,0,1,1,4,75,3,3531,0,0.1214137,12.12978,0.5623221,-1
2,68,19,F,distal_repeated,1,19,0,1,2,3,76,4,3687,1,0.1748586,6.247289,1.538878,-1
2,68,19,F,distal_repeated,1,19,0,1,3,3,74,2,1620,0,0.2053927,6.457472,1.759586,-1
2,68,19,F,distal_repeated,1,19,0,1,4,4,73,1,1620,0,0.5598381,12.23961,2.585734,-1
2,68,19,F,distal_repeated,1,19,0,1,5,3,75,3,3564,0,2.576102e-9,6.139412,0,-1
2,68,19,F,distal_repeated,1,19,0,1,6,3,73,1,1465,0,0.3742691,6.160882,3.319833,-1
2,68,19,F,distal_repeated,1,19,0,1,7,4,74,2,2976,0,0.1403621,12.38002,0.6407191,-1
2,68,19,F,distal_repeated,1,19,0,1,8,4,76,4,1665,0,0.4802552,12.23278,2.182744,-1
2,68,19,F,distal_repeated,1,20,0,1,1,3,79,3,2654,0,0.07755769,6.149517,0.6884183,-1
2,68,19,F,distal_repeated,1,20,0,1,2,4,80,4,1354,0,0.2198747,12.20977,1.00736,-1
2,68,19,F,distal_repeated,1,20,0,1,3,4,78,2,1620,0,0.9361148,12.37075,4.225912,-1
2,68,19,F,distal_repeated,1,20,0,1,4,3,77,1,1709,0,9.19885e-8,6.167996,0,-1
2,68,19,F,distal_repeated,1,20,0,1,5,3,78,2,1898,0,0.2454971,6.462074,2.065828,-1
2,68,19,F,distal_repeated,1,20,0,1,6,4,79,3,1620,0,2.664701e-7,12.06055,0,-1
2,68,19,F,distal_repeated,1,20,0,1,7,3,80,4,3098,0,0.1755524,6.225105,1.543069,-1
2,68,19,F,distal_repeated,1,20,0,1,8,4,77,1,1253,0,1.218421e-7,12.18837,0,-1
2,68,19,F,distal_repeated,1,21,0,1,1,1,79,3,1965,0,0.04599348,6.146826,0.4102162,-1
2,68,19,F,distal_repeated,1,21,0,1,2,2,78,2,2087,0,0.4859267,12.33006,2.2062,-1
2,68,19,F,distal_repeated,1,21,0,1,3,1,77,1,2120,1,0.3467454,6.165779,3.097498,-1
2,68,19,F,distal_repeated,1,21,0,1,4,2,80,4,1876,0,0.6581574,12.22075,2.987013,-1
2,68,19,F,distal_repeated,1,21,0,1,5,2,79,3,1342,0,0.6893946,12.12823,3.209186,-1
2,68,19,F,distal_repeated,1,21,0,1,6,1,80,4,3831,0,0.2356526,6.245899,2.05538,-1
2,68,19,F,distal_repeated,1,21,0,1,7,1,78,2,2865,0,1.146479e-7,6.431785,0,-1
2,68,19,F,distal_repeated,1,21,0,1,8,2,77,1,3131,0,0.3436732,12.22573,1.595446,-1
2,68,19,F,distal_repeated,1,22,0,1,1,2,82,2,1087,0,0.552947,12.34997,2.494028,-1
2,68,19,F,distal_repeated,1,22,0,1,2,2,83,3,1486,0,1.025059,12.16823,4.722358,-1
2,68,19,F,distal_repeated,1,22,0,1,3,2,84,4,4264,0,1.026426,12.23517,4.668834,-1
2,68,19,F,distal_repeated,1,22,0,1,4,1,81,1,1787,0,0.2909619,6.201776,2.570169,-1
2,68,19,F,distal_repeated,1,22,0,1,5,1,83,3,2365,0,2.039172e-7,6.167011,0,-1
2,68,19,F,distal_repeated,1,22,0,1,6,1,84,4,2998,0,2.113658e-8,6.275401,0,-1
2,68,19,F,distal_repeated,1,22,0,1,7,1,82,2,2242,0,0.1750422,6.479158,1.4642,-1
2,68,19,F,distal_repeated,1,22,0,1,8,2,81,1,1765,0,1.363076e-7,12.26123,0,-1
2,68,19,F,distal_repeated,1,23,0,1,1,1,86,2,2942,0,0.4367063,6.478175,3.64889,-1
2,68,19,F,distal_repeated,1,23,0,1,2,1,87,3,3276,0,0.09028231,6.15908,0.8060005,-1
2,68,19,F,distal_repeated,1,23,0,1,3,1,88,4,2187,0,0.008642809,6.277536,0.07401875,-1
2,68,19,F,distal_repeated,1,23,0,1,4,2,85,1,1353,0,0.06670814,12.25448,0.3045456,-1
2,68,19,F,distal_repeated,1,23,0,1,5,2,86,2,1087,0,0.7937825,12.35995,3.572867,-1
2,68,19,F,distal_repeated,1,23,0,1,6,2,87,3,2364,0,0.05916139,12.1384,0.2748253,-1
2,68,19,F,distal_repeated,1,23,0,1,7,1,85,1,1531,0,8.719105e-8,6.179481,0,-1
2,68,19,F,distal_repeated,1,23,0,1,8,2,88,4,1887,0,0.9766203,12.23198,4.474702,-1
2,68,19,F,distal_repeated,1,24,0,1,1,1,89,1,1365,0,0.1522436,6.186357,1.358835,-1
2,68,19,F,distal_repeated,1,24,0,1,2,1,92,4,2820,0,0.1207314,6.267292,1.050716,-1
2,68,19,F,distal_repeated,1,24,0,1,3,1,91,3,3142,0,0.09401476,6.173745,0.8341562,-1
2,68,19,F,distal_repeated,1,24,0,1,4,2,89,1,1287,0,0.1965772,12.26662,0.9035233,-1
2,68,19,F,distal_repeated,1,24,0,1,5,1,90,2,1376,0,0.08278385,6.486883,0.6935157,-1
2,68,19,F,distal_repeated,1,24,0,1,6,2,91,3,1576,0,0.6260827,12.14389,2.918328,-1
2,68,19,F,distal_repeated,1,24,0,1,7,2,90,2,1054,0,0.8493458,12.37869,3.824796,-1
2,68,19,F,distal_repeated,1,24,0,1,8,2,92,4,2409,0,0.6490829,12.24509,2.987144,-1
2,68,19,F,distal_repeated,1,25,0,1,1,1,93,1,1553,0,9.970135e-8,6.195116,0,-1
2,68,19,F,distal_repeated,1,25,0,1,2,1,95,3,2542,0,4.704701e-8,6.161661,0,-1
2,68,19,F,distal_repeated,1,25,0,1,3,2,94,2,1109,0,0.1234855,12.36699,0.5595313,-1
2,68,19,F,distal_repeated,1,25,0,1,4,2,93,1,1587,0,0.6140472,12.25348,2.829785,-1
2,68,19,F,distal_repeated,1,25,0,1,5,2,95,3,1987,0,0.9698496,12.13298,4.514881,-1
2,68,19,F,distal_repeated,1,25,0,1,6,2,96,4,2442,0,0.4561255,12.23544,2.076694,-1
2,68,19,F,distal_repeated,1,25,0,1,7,1,94,2,1609,1,0.1295127,6.475756,1.085164,-1
2,68,19,F,distal_repeated,1,25,0,1,8,1,96,4,2953,0,9.601304e-8,6.287958,0,-1
2,68,19,F,distal_repeated,1,26,0,1,1,2,98,2,1042,0,0.5482204,12.37691,2.467597,-1
2,68,19,F,distal_repeated,1,26,0,1,2,2,97,1,2231,1,0.2748579,12.26829,1.26176,-1
2,68,19,F,distal_repeated,1,26,0,1,3,2,99,3,1409,0,0.5616947,12.13781,2.611795,-1
2,68,19,F,distal_repeated,1,26,0,1,4,1,100,4,3376,0,0.1019873,6.275142,0.8941622,-1
2,68,19,F,distal_repeated,1,26,0,1,5,1,97,1,2487,1,1.932842e-8,6.188931,0,-1
2,68,19,F,distal_repeated,1,26,0,1,6,2,100,4,2809,0,0.3833123,12.24157,1.760253,-1
2,68,19,F,distal_repeated,1,26,0,1,7,1,98,2,1487,0,0.5388233,6.477577,4.476453,-1
2,68,19,F,distal_repeated,1,26,0,1,8,1,99,3,2020,0,0.2377552,6.158222,2.115999,-1
2,68,19,F,distal_repeated,1,27,0,1,1,1,101,1,1587,0,0.008231957,6.197939,0.07401875,-1
2,68,19,F,distal_repeated,1,27,0,1,2,2,104,4,2631,0,0.7350706,12.24153,3.327667,-1
2,68,19,F,distal_repeated,1,27,0,1,3,1,102,2,1554,0,0.3012441,6.485487,2.510454,-1
2,68,19,F,distal_repeated,1,27,0,1,4,2,103,3,2531,0,0.3761068,12.13593,1.748988,-1
2,68,19,F,distal_repeated,1,27,0,1,5,2,101,1,1254,0,0.5973479,12.26021,2.751504,-1
2,68,19,F,distal_repeated,1,27,0,1,6,2,102,2,1031,0,0.765036,12.36867,3.441621,-1
2,68,19,F,distal_repeated,1,27,0,1,7,1,103,3,2242,0,0.1924598,6.180181,1.706971,-1
2,68,19,F,distal_repeated,1,27,0,1,8,1,104,4,3987,0,0.2373674,6.269919,2.062225,-1
2,68,19,F,distal_repeated,1,28,0,1,1,1,105,1,2798,0,0.05862055,6.199953,0.5200178,-1
2,68,19,F,distal_repeated,1,28,0,1,2,1,107,3,1587,0,0.1540111,6.178474,1.365301,-1
2,68,19,F,distal_repeated,1,28,0,1,3,2,108,4,2575,0,0.3730288,12.23892,1.699157,-1
2,68,19,F,distal_repeated,1,28,0,1,4,2,105,1,1742,0,0.3571049,12.25426,1.653984,-1
2,68,19,F,distal_repeated,1,28,0,1,5,2,106,2,1853,0,0.0854521,12.38866,0.3871488,-1
2,68,19,F,distal_repeated,1,28,0,1,6,2,107,3,4231,3,0.4960319,12.11762,2.309782,-1
2,68,19,F,distal_repeated,1,28,0,1,7,1,108,4,2876,0,0.1836357,6.246341,1.60291,-1
2,68,19,F,distal_repeated,1,28,0,1,8,1,106,2,1798,0,0.01364239,6.433177,0.1153499,-1
2,68,19,F,distal_repeated,1,29,0,1,1,1,112,4,2520,0,0.03232153,6.26428,0.2832403,-1
2,68,19,F,distal_repeated,1,29,0,1,2,1,111,3,1842,0,0.01231692,6.169882,0.1065312,-1
2,68,19,F,distal_repeated,1,29,0,1,3,2,110,2,1465,0,0.8714473,12.33619,3.985706,-1
2,68,19,F,distal_repeated,1,29,0,1,4,2,111,3,6798,0,0.3003436,12.15896,1.386492,-1
2,68,19,F,distal_repeated,1,29,0,1,5,2,109,1,1120,0,0.08008417,12.26321,0.3669084,-1
2,68,19,F,distal_repeated,1,29,0,1,6,2,112,4,1509,0,0.5719146,12.23572,2.603764,-1
2,68,19,F,distal_repeated,1,29,0,1,7,1,109,1,1431,0,0.07018141,6.20131,0.6255757,-1
2,68,19,F,distal_repeated,1,29,0,1,8,1,110,2,1564,0,0.1436686,6.452332,1.228123,-1
2,68,19,F,distal_repeated,1,30,0,1,1,2,113,1,1387,0,0.6573344,12.22826,3.037831,-1
2,68,19,F,distal_repeated,1,30,0,1,2,1,116,4,3953,2,0.2683532,6.246096,2.362149,-1
2,68,19,F,distal_repeated,1,30,0,1,3,1,114,2,1865,0,1.518694e-7,6.445753,0,-1
2,68,19,F,distal_repeated,1,30,0,1,4,1,115,3,1865,0,0.3133156,6.143822,2.796944,-1
2,68,19,F,distal_repeated,1,30,0,1,5,2,116,4,1253,0,0.4187129,12.21722,1.900222,-1
2,68,19,F,distal_repeated,1,30,0,1,6,2,114,2,1498,0,0.729577,12.31957,3.296456,-1
2,68,19,F,distal_repeated,1,30,0,1,7,1,113,1,1809,0,5.054308e-8,6.1875,0,-1
2,68,19,F,distal_repeated,1,30,0,1,8,2,115,3,1853,0,0.9898005,12.10094,4.619061,-1
2,68,19,F,distal_repeated,1,31,0,1,1,2,117,1,1198,0,0.6327007,12.23279,2.935917,-1
2,68,19,F,distal_repeated,1,31,0,1,2,2,118,2,1131,0,1.047737,12.30085,4.733462,-1
2,68,19,F,distal_repeated,1,31,0,1,3,1,117,1,1765,0,0.1284474,6.197974,1.148077,-1
2,68,19,F,distal_repeated,1,31,0,1,4,1,119,3,2776,0,0.1185661,6.180188,1.051833,-1
2,68,19,F,distal_repeated,1,31,0,1,5,2,120,4,1587,0,0.5946646,12.23232,2.706242,-1
2,68,19,F,distal_repeated,1,31,0,1,6,1,118,2,2131,0,0.2614736,6.449184,2.192317,-1
2,68,19,F,distal_repeated,1,31,0,1,7,1,120,4,2542,0,0.1727173,6.298236,1.510643,-1
2,68,19,F,distal_repeated,1,31,0,1,8,2,119,3,1398,0,0.5603503,12.16565,2.578912,-1
2,68,19,F,distal_repeated,1,32,0,1,1,1,124,4,2620,0,0.06438132,6.272062,0.5647526,-1
2,68,19,F,distal_repeated,1,32,0,1,2,1,123,3,2398,0,0.1124659,6.183205,0.9972074,-1
2,68,19,F,distal_repeated,1,32,0,1,3,2,122,2,2298,0,0.3819235,12.33085,1.736073,-1
2,68,19,F,distal_repeated,1,32,0,1,4,2,124,4,1654,0,0.2429158,12.21291,1.120649,-1
2,68,19,F,distal_repeated,1,32,0,1,5,2,123,3,4676,0,0.4619924,12.1522,2.133225,-1
2,68,19,F,distal_repeated,1,32,0,1,6,1,121,1,3031,0,0.0478151,6.194748,0.4261257,-1
2,68,19,F,distal_repeated,1,32,0,1,7,1,122,2,1387,0,0.3480104,6.455399,2.909662,-1
2,68,19,F,distal_repeated,1,32,0,1,8,2,121,1,1142,0,0.5723239,12.24329,2.653358,-1
2,68,19,F,distal_repeated,1,33,0,1,1,1,126,2,1287,0,0.2175883,6.458561,1.82349,-1
2,68,19,F,distal_repeated,1,33,0,1,2,1,128,4,2720,0,0.2698522,6.27126,2.372649,-1
2,68,19,F,distal_repeated,1,33,0,1,3,2,126,2,1176,0,0.6109159,12.35832,2.779885,-1
2,68,19,F,distal_repeated,1,33,0,1,4,2,128,4,1198,0,0.8216113,12.25331,3.720102,-1
2,68,19,F,distal_repeated,1,33,0,1,5,2,125,1,3109,2,0.2198199,12.25188,1.015293,-1
2,68,19,F,distal_repeated,1,33,0,1,6,1,127,3,1865,0,0.01292638,6.16958,0.1119058,-1
2,68,19,F,distal_repeated,1,33,0,1,7,1,125,1,1331,0,0.03379585,6.201102,0.2987072,-1
2,68,19,F,distal_repeated,1,33,0,1,8,2,127,3,1365,0,0.6769218,12.1293,3.14983,-1
2,68,19,F,distal_repeated,1,34,0,1,1,1,132,4,2198,1,0.4777066,6.261915,4.152751,-1
2,68,19,F,distal_repeated,1,34,0,1,2,1,129,1,1220,0,0.2445057,6.195149,2.182654,-1
2,68,19,F,distal_repeated,1,34,0,1,3,1,130,2,1909,0,0.3828754,6.456934,3.198554,-1
2,68,19,F,distal_repeated,1,34,0,1,4,2,129,1,1853,0,0.720651,12.24157,3.342226,-1
2,68,19,F,distal_repeated,1,34,0,1,5,2,132,4,3220,0,0.6736412,12.22138,3.109421,-1
2,68,19,F,distal_repeated,1,34,0,1,6,1,131,3,2142,0,1.055113e-7,6.190372,0,-1
2,68,19,F,distal_repeated,1,34,0,1,7,2,130,2,2420,0,0.572007,12.32598,2.611195,-1
2,68,19,F,distal_repeated,1,34,0,1,8,2,131,3,2276,0,0.8608606,12.14468,4.001985,-1
2,68,19,F,distal_repeated,1,35,0,1,1,2,133,1,1887,0,0.8392648,12.25467,3.889172,-1
2,68,19,F,distal_repeated,1,35,0,1,2,2,136,4,1553,0,0.1281796,12.24528,0.5841681,-1
2,68,19,F,distal_repeated,1,35,0,1,3,1,133,1,2109,0,0.2235217,6.192665,1.985541,-1
2,68,19,F,distal_repeated,1,35,0,1,4,2,134,2,909,0,0.6029061,12.34693,2.721604,-1
2,68,19,F,distal_repeated,1,35,0,1,5,1,136,4,2987,0,0.2031465,6.265039,1.780592,-1
2,68,19,F,distal_repeated,1,35,0,1,6,2,135,3,1498,0,0.01897086,12.14514,0.08846933,-1
2,68,19,F,distal_repeated,1,35,0,1,7,1,134,2,1654,0,0.2136287,6.437572,1.803959,-1
2,68,19,F,distal_repeated,1,35,0,1,8,1,135,3,2265,0,1.697502e-7,6.199934,0,-1
2,68,19,F,distal_repeated,1,36,0,1,1,2,140,4,2431,0,0.3799058,12.2521,1.728277,-1
2,68,19,F,distal_repeated,1,36,0,1,2,1,138,2,2176,0,0.04339545,6.464878,0.365305,-1
2,68,19,F,distal_repeated,1,36,0,1,3,1,139,3,2320,0,0.4691182,6.187142,4.160336,-1
2,68,19,F,distal_repeated,1,36,0,1,4,1,140,4,2120,0,0.1546333,6.264454,1.360419,-1
2,68,19,F,distal_repeated,1,36,0,1,5,2,137,1,1353,0,0.7554656,12.27265,3.483858,-1
2,68,19,F,distal_repeated,1,36,0,1,6,2,139,3,1797,0,0.7545677,12.13876,3.526756,-1
2,68,19,F,distal_repeated,1,36,0,1,7,1,137,1,1387,0,0.03121084,6.197596,0.276953,-1
2,68,19,F,distal_repeated,1,36,0,1,8,2,138,2,1142,0,0.08578307,12.3469,0.3896677,-1
2,68,19,F,distal_repeated,1,37,0,1,1,3,147,3,2820,0,0.01961036,6.192765,0.1735894,-1
2,68,19,F,distal_repeated,1,37,0,1,2,3,146,2,2198,0,0.3637645,6.506304,3.06107,-1
2,68,19,F,distal_repeated,1,37,0,1,3,3,145,1,2676,0,0.1919968,6.208637,1.713379,-1
2,68,19,F,distal_repeated,1,37,0,1,4,4,147,3,1976,1,0.3715441,12.12922,1.72181,-1
2,68,19,F,distal_repeated,1,37,0,1,5,4,146,2,2076,1,0.3123079,12.34166,1.412362,-1
2,68,19,F,distal_repeated,1,37,0,1,6,4,148,4,1087,0,0.6069071,12.25042,2.764067,-1
2,68,19,F,distal_repeated,1,37,0,1,7,4,145,1,1087,0,0.7707472,12.2478,3.572319,-1
2,68,19,F,distal_repeated,1,37,0,1,8,3,148,4,3487,0,0.07925241,6.275409,0.6892704,-1
2,68,19,F,distal_repeated,1,38,0,1,1,4,149,1,1198,0,0.3373208,12.24707,1.557585,-1
2,68,19,F,distal_repeated,1,38,0,1,2,4,151,3,1187,0,0.675274,12.12115,3.15275,-1
2,68,19,F,distal_repeated,1,38,0,1,3,4,150,2,1153,0,0.4613267,12.3448,2.084502,-1
2,68,19,F,distal_repeated,1,38,0,1,4,4,152,4,1909,1,0.5769848,12.26951,2.615016,-1
2,68,19,F,distal_repeated,1,38,0,1,5,3,151,3,2542,0,1.649779e-7,6.212491,0,-1
2,68,19,F,distal_repeated,1,38,0,1,6,3,149,1,2331,0,0.5073916,6.221813,4.487379,-1
2,68,19,F,distal_repeated,1,38,0,1,7,3,150,2,1375,0,0.190187,6.481636,1.58967,-1
2,68,19,F,distal_repeated,1,38,0,1,8,3,152,4,2264,0,0.1691789,6.244601,1.469936,-1
2,68,19,F,distal_repeated,1,39,0,1,1,4,154,2,1242,0,0.9610941,12.34671,4.38508,-1
2,68,19,F,distal_repeated,1,39,0,1,2,3,153,1,2942,0,1.436066e-7,6.207371,0,-1
2,68,19,F,distal_repeated,1,39,0,1,3,3,154,2,3387,0,4.395398e-7,6.48637,0,-1
2,68,19,F,distal_repeated,1,39,0,1,4,3,155,3,2620,0,8.022631e-8,6.162302,0,-1
2,68,19,F,distal_repeated,1,39,0,1,5,4,156,4,1331,0,0.1360359,12.23274,0.6208661,-1
2,68,19,F,distal_repeated,1,39,0,1,6,4,153,1,1787,0,0.9250479,12.21316,4.296235,-1
2,68,19,F,distal_repeated,1,39,0,1,7,3,156,4,2353,0,0.07529412,6.263844,0.6555129,-1
2,68,19,F,distal_repeated,1,39,0,1,8,4,155,3,6964,3,0.168112,12.14475,0.7770769,-1
2,68,19,F,distal_repeated,1,40,0,1,1,3,157,1,1998,0,0.05298498,6.219442,0.466462,-1
2,68,19,F,distal_repeated,1,40,0,1,2,4,158,2,898,0,0.9446614,12.33738,4.258828,-1
2,68,19,F,distal_repeated,1,40,0,1,3,3,160,4,2442,0,0.1402695,6.260798,1.225731,-1
2,68,19,F,distal_repeated,1,40,0,1,4,3,158,2,1654,0,0.3356794,6.487294,2.856019,-1
2,68,19,F,distal_repeated,1,40,0,1,5,3,159,3,2375,0,0.07694561,6.177791,0.6792617,-1
2,68,19,F,distal_repeated,1,40,0,1,6,4,157,1,1831,0,0.9395256,12.23828,4.358737,-1
2,68,19,F,distal_repeated,1,40,0,1,7,4,160,4,1365,0,0.4934154,12.21915,2.287559,-1
2,68,19,F,distal_repeated,1,40,0,1,8,4,159,3,1854,0,0.2270074,12.10757,1.049412,-1
2,68,19,F,distal_repeated,1,41,0,1,1,1,161,1,1198,0,0.1354839,6.18598,1.199915,-1
2,68,19,F,distal_repeated,1,41,0,1,2,2,163,3,1042,0,2.584684e-7,12.14409,0,-1
2,68,19,F,distal_repeated,1,41,0,1,3,2,162,2,1176,0,0.4000097,12.36857,1.819299,-1
2,68,19,F,distal_repeated,1,41,0,1,4,1,163,3,2376,0,0.04884518,6.172871,0.4347627,-1
2,68,19,F,distal_repeated,1,41,0,1,5,1,164,4,2542,0,0.0558655,6.263079,0.4893896,-1
2,68,19,F,distal_repeated,1,41,0,1,6,2,161,1,1275,0,0.2136383,12.29119,0.9841712,-1
2,68,19,F,distal_repeated,1,41,0,1,7,2,164,4,1431,0,0.3059593,12.21509,1.415545,-1
2,68,19,F,distal_repeated,1,41,0,1,8,1,162,2,3598,0,0.03604796,6.449015,0.3051875,-1
2,68,19,F,distal_repeated,1,42,0,1,1,1,168,4,2297,0,0.4825906,6.269632,4.212079,-1
2,68,19,F,distal_repeated,1,42,0,1,2,1,165,1,1243,0,0.198497,6.215949,1.749659,-1
2,68,19,F,distal_repeated,1,42,0,1,3,2,167,3,2431,0,8.576173e-8,12.13612,0,-1
2,68,19,F,distal_repeated,1,42,0,1,4,2,165,1,1186,0,0.5341027,12.24867,2.460766,-1
2,68,19,F,distal_repeated,1,42,0,1,5,2,166,2,2431,1,0.3801663,12.34853,1.718283,-1
2,68,19,F,distal_repeated,1,42,0,1,6,1,167,3,1664,0,0.4227917,6.163197,3.762911,-1
2,68,19,F,distal_repeated,1,42,0,1,7,2,168,4,6164,0,3.433839e-7,12.23783,0,-1
2,68,19,F,distal_repeated,1,42,0,1,8,1,166,2,2920,0,0.1861903,6.448076,1.582761,-1
2,68,19,F,distal_repeated,1,43,0,1,1,1,169,1,1387,0,1.367016e-7,6.185289,0,-1
2,68,19,F,distal_repeated,1,43,0,1,2,2,170,2,986,0,0.4331164,12.31387,1.962241,-1
2,68,19,F,distal_repeated,1,43,0,1,3,1,171,3,1920,0,0.1111764,6.151436,0.9940628,-1
2,68,19,F,distal_repeated,1,43,0,1,4,1,172,4,2820,1,1.100208e-7,6.279576,0,-1
2,68,19,F,distal_repeated,1,43,0,1,5,2,169,1,2453,0,0.9741694,12.26291,4.512364,-1
2,68,19,F,distal_repeated,1,43,0,1,6,2,171,3,2942,0,0.3494343,12.12827,1.625219,-1
2,68,19,F,distal_repeated,1,43,0,1,7,2,172,4,1653,0,0.8098266,12.2125,3.753533,-1
2,68,19,F,distal_repeated,1,43,0,1,8,1,170,2,2108,0,0.1802543,6.456109,1.533528,-1
2,68,19,F,distal_repeated,1,44,0,1,1,2,173,1,1620,1,0.6807554,12.25575,3.153246,-1
2,68,19,F,distal_repeated,1,44,0,1,2,2,176,4,1531,0,0.2734859,12.21239,1.25445,-1
2,68,19,F,distal_repeated,1,44,0,1,3,2,174,2,1120,0,0.1417921,12.3446,0.6452838,-1
2,68,19,F,distal_repeated,1,44,0,1,4,1,175,3,1953,0,1.97711e-7,6.180251,0,-1
2,68,19,F,distal_repeated,1,44,0,1,5,1,173,1,1509,0,1.464499e-8,6.206521,0,-1
2,68,19,F,distal_repeated,1,44,0,1,6,1,176,4,2053,0,0.155843,6.264937,1.356962,-1
2,68,19,F,distal_repeated,1,44,0,1,7,2,175,3,1409,0,0.3207205,12.12364,1.491478,-1
2,68,19,F,distal_repeated,1,44,0,1,8,1,174,2,1954,0,0.2022803,6.454995,1.697313,-1
2,68,19,F,distal_repeated,1,45,0,1,1,1,179,3,1587,0,0.2639376,6.171063,2.344183,-1
2,68,19,F,distal_repeated,1,45,0,1,2,2,177,1,1209,0,0.9919642,12.25479,4.598064,-1
2,68,19,F,distal_repeated,1,45,0,1,3,1,180,4,3475,0,0.1387544,6.249966,1.211115,-1
2,68,19,F,distal_repeated,1,45,0,1,4,2,178,2,876,0,0.6385235,12.3466,2.880248,-1
2,68,19,F,distal_repeated,1,45,0,1,5,1,177,1,1464,0,0.145643,6.205645,1.289982,-1
2,68,19,F,distal_repeated,1,45,0,1,6,2,180,4,3009,0,0.9676159,12.21849,4.411798,-1
2,68,19,F,distal_repeated,1,45,0,1,7,1,178,2,3065,0,0.3466325,6.459369,2.896851,-1
2,68,19,F,distal_repeated,1,45,0,1,8,2,179,3,1631,0,0.7452193,12.12698,3.468708,-1
